,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__decision_function_shape,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
306,0.2242659568786621,0.0010943210367229837,0.06982364654541015,0.0010255670621867486,50,ovr,10,auto,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
310,0.22491931915283203,0.0020608472963057557,0.06985502243041992,0.0013120851208122022,50,ovr,10,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
286,0.22371501922607423,0.0009182023219443248,0.06978702545166016,0.0012174603017579158,50,ovo,20,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 20, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
298,0.22327213287353515,0.0010223016958987533,0.06971259117126465,0.0005859506547836985,50,ovr,5,auto,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
290,0.22432832717895507,0.000897268858197141,0.07007126808166504,0.0009734296559403374,50,ovr,3,auto,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
318,0.22444119453430175,0.0014647001609611248,0.06985697746276856,0.0008288187775887134,50,ovr,20,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 20, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
293,0.2261352062225342,0.0008279785283876068,0.05088162422180176,0.00036386555905938803,50,ovr,3,scale,poly,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.7079646017699115,0.672566371681416,0.6774193548387097,0.5581395348837209,0.6593406593406594,0.6550861045028835,0.051023931409105334,37
257,0.22485089302062988,0.0007059529760750159,0.051122522354125975,0.0004994777300769341,50,ovo,3,auto,poly,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.7079646017699115,0.672566371681416,0.6774193548387097,0.5581395348837209,0.6593406593406594,0.6550861045028835,0.051023931409105334,37
261,0.22587122917175292,0.0007655992130635256,0.05092697143554688,0.00039513664035154423,50,ovo,3,scale,poly,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.7079646017699115,0.672566371681416,0.6774193548387097,0.5581395348837209,0.6593406593406594,0.6550861045028835,0.051023931409105334,37
289,0.22526283264160157,0.0014766685570340706,0.05089602470397949,0.0005425746999956421,50,ovr,3,auto,poly,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.7079646017699115,0.672566371681416,0.6774193548387097,0.5581395348837209,0.6593406593406594,0.6550861045028835,0.051023931409105334,37
